PAG_PFPJ,REC_PFPJ,PAG_REGIAO,REC_REGIAO,PAG_IDADE,REC_IDADE,NATUREZA,VALOR,QUANTIDADE,TICKET_MEDIO
2,1,2,1,1,7,2,20239432670000.0,1565000,12932544.837060703
1,1,2,2,6,6,9,1399732370000.0,1764000,793499.0759637188
2,1,0,0,1,4,2,4319534606750000.0,4197070000,1029178.5952462074
1,1,0,0,2,7,9,1266778750000.0,67681000,18716.903562299613
1,1,0,4,5,4,9,245899410000.0,671000,366467.0789865872
2,1,1,2,1,4,2,210044161980000.0,840059000,250035.01180274243
1,1,4,0,5,7,9,45436642700000.0,68461000,663686.5178714889
2,1,3,5,1,5,2,1234936300000.0,97000,12731302.06185567
1,1,0,3,2,6,9,3383910000.0,98000,34529.69387755102
2,1,0,0,1,2,5,1132698210000.0,406000,2789897.0689655175
1,2,1,0,5,1,8,2694890000.0,24000,112287.08333333333
1,2,0,4,4,1,7,1413400000.0,7000,201914.2857142857
2,1,1,5,1,5,2,68662170000.0,956000,71822.35355648535
1,1,2,2,2,4,9,6665733980000.0,362887000,18368.621581924952
1,1,1,3,4,5,9,616146360000.0,2225000,276919.7123595506
1,1,4,2,6,5,9,36350570000.0,178000,204216.68539325843
1,2,5,5,4,1,7,56775620000.0,427000,132963.981264637
1,1,1,5,7,3,9,36922500000.0,708000,52150.42372881356
1,1,3,5,5,6,9,2278530000.0,7000,325504.28571428574
1,1,0,2,3,7,9,7059824940000.0,22781000,309899.69448224397
1,2,3,4,7,1,7,9135014690000.0,18680000,489026.4823340471
1,1,2,0,6,2,9,266970470000.0,3006000,88812.53160345975
1,1,0,5,7,3,9,145116830000.0,927000,156544.58468176913
1,1,5,5,2,6,9,21771618250000.0,176099000,123632.83295191909
1,1,2,0,5,2,9,835602300000.0,9106000,91763.92488469141
1,1,2,5,5,3,9,1883788770000.0,16890000,111532.78685612789
1,1,2,1,7,4,9,657221490000.0,9082000,72365.28187623872
1,1,1,5,2,5,9,2783477700000.0,27865000,99891.53777139781
1,1,2,2,0,0,9,290000000.0,4000,72500.0
1,1,2,0,3,6,9,20553059900000.0,97844000,210059.48141940232
1,1,5,0,4,3,9,94774110000.0,412000,230034.24757281554
1,1,3,4,0,5,9,13200000.0,3000,4400.0
1,1,5,0,3,6,9,1259130740000.0,5215000,241444.05369127516
1,1,5,4,6,5,9,485871810000.0,9845000,49352.139156932455
1,1,0,1,4,4,9,123630394960000.0,589978000,209550.8560658194
1,2,1,2,4,1,7,98199717000000.0,2386914000,41140.869340076766
1,1,5,5,6,3,9,1247149390000.0,4987000,250080.0862241829
1,1,5,1,2,2,9,92951030000.0,8855000,10497.010728402032
1,2,5,2,3,1,8,3386730000.0,4000,846682.5
1,1,0,5,5,7,9,158259650000.0,3246000,48755.28342575477
1,1,4,5,3,7,9,17608452690000.0,55378000,317968.37534761097
2,1,5,5,1,7,2,2033714181760000.0,394385000,5156672.240982796
1,1,4,2,2,5,9,52921070000.0,492000,107563.15040650406
1,2,2,2,2,1,7,9348209370000.0,78152000,119615.74073600164
2,1,1,4,1,7,5,1833509420000.0,55000,33336534.90909091
1,2,2,4,4,1,7,1327073960000.0,905000,1466380.0662983425
1,1,2,1,6,7,9,2179833760000.0,7582000,287501.1553679768
1,2,1,4,5,1,7,47999938590000.0,107598000,446104.37545307534
1,1,0,1,5,2,9,152019710000.0,3191000,47640.14728925102
1,1,2,2,4,6,9,36294614440000.0,1142086000,31779.230670895187
1,1,5,5,5,7,9,938916031570000.0,2111190000,444733.0801917402
2,1,4,4,1,6,2,1.129158949347e+16,15273608000,739287.632199936
1,2,1,0,4,1,7,454105730000.0,620000,732428.5967741936
1,1,5,1,4,7,9,459769780000.0,11302000,40680.39108122456
2,1,4,2,1,2,2,150725060000.0,1087000,138661.50873965042
1,1,5,3,5,2,9,100680640000.0,443000,227270.0677200903
1,2,0,1,4,1,7,9146527600000.0,23732000,385409.05107028486
2,1,5,4,1,4,5,57000000.0,1000,57000.0
1,1,0,1,3,7,9,725914630000.0,21647000,33534.19088095348
1,1,5,1,4,3,9,5531377590000.0,42406000,130438.56034523416
1,1,2,3,2,5,9,1516800000.0,13000,116676.92307692308
1,2,4,1,2,1,8,732900000.0,12000,61075.0
1,1,0,3,5,7,9,243990320000.0,130000,1876848.6153846155
1,1,4,5,7,4,9,7217524960000.0,14226000,507347.4595810488
1,1,2,0,3,5,9,1966913760000.0,54027000,36406.1258259759
1,1,2,4,3,5,9,1532630510000.0,39134000,39163.6559002402
1,2,4,1,6,1,7,140000000.0,2000,70000.0
1,1,2,1,7,3,9,12882303650000.0,49852000,258410.9694696301
1,1,5,5,6,6,9,3676003890000.0,6271000,586191.0205708818
1,1,3,0,4,3,9,1006565070000.0,3144000,320154.28435114503
1,1,5,1,2,4,9,25595010000.0,443000,57776.546275395034
1,1,5,0,3,5,9,358246370000.0,9212000,38889.097915762046
1,1,0,0,0,6,9,16950000.0,1000,16950.0
2,1,4,5,1,4,5,203864830000.0,90000,2265164.777777778
1,1,5,1,4,2,9,231094790000.0,4596000,50281.721061792865
1,1,0,3,7,5,9,11482650000.0,92000,124811.41304347826
1,1,0,4,7,2,9,245232660000.0,847000,289530.8854781582
1,1,2,3,4,0,9,96000000.0,5000,19200.0
1,1,2,4,4,0,9,100000000.0,4000,25000.0
1,1,0,5,5,5,9,6446124560000.0,12271000,525313.7120039116
2,1,3,5,1,2,2,339675810000.0,2055000,165292.36496350364
1,2,4,4,2,1,8,10623444070000.0,41835000,253936.75319708377
1,2,4,2,4,1,7,5962792590000.0,42479000,140370.3615904329
1,2,5,5,5,1,7,4620000000.0,26000,177692.3076923077
2,2,0,5,1,1,1,1337350000.0,17000,78667.64705882352
1,1,4,5,4,6,9,9792804150000.0,25721000,380731.8591812138
2,1,1,0,1,5,2,188915630000.0,2867000,65893.13916986396
1,2,1,1,0,1,7,19940300000.0,19000,1049489.4736842106
1,1,0,3,5,6,9,215262070000.0,295000,729701.9322033898
1,1,4,2,7,5,9,5957399800000.0,5840000,1020102.705479452
2,2,4,4,1,1,3,97097590000.0,252000,385307.8968253968
2,1,4,4,1,7,5,212000000.0,7000,30285.714285714286
2,1,0,2,1,4,5,2223430730000.0,2215000,1003806.1986455981
1,1,2,1,2,5,9,450294850000.0,21200000,21240.32311320755
1,1,3,1,5,6,9,50061210000.0,1024000,48887.900390625
1,1,3,4,7,4,9,570157150000.0,935000,609793.743315508
2,1,3,2,1,3,2,11011270000.0,184000,59843.858695652176
1,1,2,1,7,2,9,121356870000.0,1696000,71554.75825471699
2,1,0,2,1,5,5,217710080000.0,2000,108855040.0
1,1,4,2,7,2,9,84243280000.0,918000,91768.2788671024
1,2,4,1,3,1,7,25385074120000.0,416506000,60947.67931314315
1,1,5,4,4,0,9,6394640000.0,24000,266443.3333333333
1,1,1,0,3,5,9,11142946900000.0,81661000,136453.71597212867
2,2,4,2,1,1,1,36641950000.0,12000,3053495.8333333335
2,2,5,2,1,1,1,37616480000.0,18000,2089804.4444444445
1,2,1,0,6,1,7,905250000.0,6000,150875.0
1,1,1,2,5,5,9,1035075130000.0,32841000,31517.771383331812
1,1,2,5,5,3,9,401051040000.0,7068000,56741.79966044143
2,1,0,4,1,2,2,126794290000.0,2363000,53658.18451121456
2,1,5,4,1,5,2,398250340910000.0,269542000,1477507.5532199063
1,2,2,0,2,1,7,2370800000.0,18000,131711.11111111112
1,1,0,2,3,3,9,385516680000.0,1637000,235501.94257788637
1,1,5,4,7,4,9,188233630000.0,2912000,64640.669642857145
1,1,4,0,7,4,9,219017440000.0,3857000,56784.402385273526
1,1,5,3,5,7,9,1012597690000.0,945000,1071531.947089947
2,1,3,0,1,4,2,13404840000.0,6000,2234140.0
1,2,3,4,2,1,7,100000000.0,1000,100000.0
1,1,4,5,7,2,9,45414470000.0,190000,239023.52631578947
1,1,2,1,2,4,9,529760640000.0,20297000,26100.440459181158
1,1,3,3,6,7,9,1027000000.0,9000,114111.11111111111
1,1,4,1,2,5,9,3960679640000.0,44546000,88912.12768823239
1,1,3,5,5,4,9,60713770000.0,543000,111811.73112338858
1,1,2,3,3,2,9,331500000.0,25000,13260.0
1,1,4,2,4,7,9,140788030000.0,4613000,30519.841751571646
1,2,4,5,7,1,8,14105150000.0,133000,106053.75939849624
1,1,1,5,6,6,9,182521720000.0,2810000,64954.3487544484
2,2,0,5,1,1,0,1352416703570000.0,149136000,9068345.024474306
1,1,0,3,4,6,9,970845090000.0,1627000,596708.721573448
1,1,4,3,5,5,9,62886650000.0,1268000,49595.14984227129
1,1,0,1,5,7,9,1420682980000.0,27822000,51063.29451513191
1,1,2,2,0,7,9,7500000.0,1000,7500.0
2,1,1,5,1,5,2,153297085440000.0,563205000,272187.0108397475
2,1,4,0,1,3,2,24855890830000.0,314022000,79153.34221806115
1,1,3,2,5,6,9,144500570000.0,632000,228640.1424050633
1,1,4,4,2,2,9,36196076600000.0,377183000,95964.23115569896
1,1,3,1,6,5,9,22611640000.0,500000,45223.28
1,1,4,1,3,6,9,4518815500000.0,137190000,32938.37378817698
2,2,5,2,1,1,4,76820000.0,1000,76820.0
1,1,0,4,3,0,9,847640000.0,10000,84764.0
1,1,5,4,4,3,9,10000.0,1000,10.0
1,2,5,1,4,1,8,874041530000.0,1613000,541873.2362058277
1,2,1,5,6,1,7,135340756270000.02,1951304000,69359.13433785818
2,1,0,4,1,7,2,514633070000.0,2105000,244481.26840855106
1,1,2,1,6,4,9,1460711090000.0,25444000,57408.86220720012
1,2,1,0,7,1,7,8988420000.0,60000,149807.0
1,1,0,2,7,4,9,125003940000.0,2149000,58168.422522103305
1,1,1,0,7,6,9,74669520000.0,1830000,40803.016393442624
1,1,3,3,7,4,9,4668000000.0,40000,116700.0
1,1,4,4,7,7,9,7922276550000.0,9892000,800877.1279822078
1,2,4,0,4,1,7,157715610000.0,524000,300983.98854961834
1,1,2,3,4,4,9,3345647250000.0,16031000,208698.5995882977
2,2,4,0,1,1,1,719820490000.0,101000,7126935.544554455
2,1,4,4,1,3,2,265000000.0,1000,265000.0
1,1,5,4,7,4,9,196433490000.0,134000,1465921.5671641792
2,1,4,5,1,2,2,307445210000.0,1059000,290316.5344664778
1,1,0,4,7,6,9,505178600000.0,4711000,107233.83570367226
1,2,0,3,5,1,7,115990000.0,5000,23198.0
2,2,3,1,1,1,1,1110010000.0,73000,15205.616438356165
1,1,0,3,5,3,9,4785600000.0,177000,27037.28813559322
1,1,2,2,7,7,9,2155804960000.0,43476000,49586.09255681295
1,2,5,1,3,1,7,174796057680000.0,3520795000,49646.758098668055
1,1,5,4,4,5,9,98819277230000.0,309431000,319358.03856110084
1,1,4,2,5,5,9,493285580000.0,14715000,33522.63540604825
1,1,4,3,3,0,9,3347400000.0,50000,66948.0
1,2,4,4,7,1,7,13186277040000.0,4949000,2664432.620731461
1,1,0,3,7,5,9,58638730000.0,212000,276597.78301886795
1,1,2,3,4,7,9,100000000.0,1000,100000.0
1,2,5,0,4,1,8,11443960000.0,8000,1430495.0
1,2,5,5,4,1,7,491121318490000.0,1174897000,418012.2329787207
1,1,1,4,5,2,9,640528310000.0,13719000,46689.13987899993
1,1,3,2,3,5,9,15818480000.0,643000,24601.057542768274
2,1,5,2,1,4,2,637166940000.0,5308000,120038.98643556895
1,2,0,5,7,1,7,101278090000.0,300000,337593.63333333336
1,1,2,2,2,4,9,1001770160000.0,9557000,104820.56712357435
1,2,2,2,3,1,7,265071059780000.0,3149516000,84162.47441829157
1,1,3,3,4,6,9,129864050000.0,548000,236978.19343065695
1,1,0,2,4,6,9,29101287010000.0,75532000,385284.21079807234
2,2,2,2,1,1,3,19997375640000.0,1770000,11297952.338983051
1,2,2,5,5,1,7,19642284570000.0,166812000,117751.02852312784
1,1,4,0,3,7,9,16997294930000.0,42523000,399720.0322178586
1,1,1,0,5,3,9,560065260000.0,16167000,34642.4976804602
1,1,3,2,6,2,9,208800000.0,11000,18981.81818181818
2,2,3,5,1,1,0,22849884900000.0,22170000,1030666.8876860623
1,2,3,4,4,1,7,37071410000.0,31000,1195851.935483871
1,1,3,0,5,4,9,43178000000.0,409000,105569.68215158924
1,1,4,2,7,2,9,2930370000.0,302000,9703.211920529802
1,1,1,3,6,6,9,167527900000.0,408000,410607.59803921566
1,1,4,2,3,4,9,4445469770000.0,30288000,146773.30196777603
1,1,5,4,4,2,9,7824224190000.0,70746000,110595.99397845815
1,1,5,3,7,3,9,823000000.0,17000,48411.76470588235
2,1,0,2,1,6,2,76220964260000.0,221963000,343394.90933173546
1,1,1,5,7,6,9,6843521640000.0,13250000,516492.19924528303
1,1,2,0,4,3,9,179945980000.0,568000,316806.3028169014
1,2,0,0,4,1,7,1450000000.0,3000,483333.3333333333
2,1,3,5,1,7,2,859070000.0,2000,429535.0
1,2,5,0,7,1,7,5468939950000.0,10894000,502013.9480447953
1,2,2,2,6,1,7,48660000.0,2000,24330.0
1,1,3,1,0,6,9,30000000.0,1000,30000.0
1,1,4,5,7,7,9,42399642680000.0,56600000,749110.2946996466
1,1,0,4,3,2,9,307223790000.0,7723000,39780.36902757995
1,1,1,4,6,6,9,14316135170000.0,63883000,224099.29355227525
1,1,5,5,6,3,9,3140584950000.0,67304000,46662.67903839296
1,2,5,3,4,1,7,11949380000.0,73000,163690.13698630137
1,1,5,1,2,7,9,351730550000.0,5896000,59655.792062415196
1,1,1,1,7,5,9,30000000.0,1000,30000.0
1,1,1,1,7,7,9,6882399570000.0,126152000,54556.404733971714
1,1,5,3,4,7,9,933886170000.0,904000,1033059.9225663717
1,1,3,3,0,0,9,7297330000.0,2000,3648665.0
1,1,2,0,5,7,9,109805100000.0,69000,1591378.2608695652
1,1,1,1,3,6,9,1437512509670000.0,8579389000,167554.18243303808
1,1,0,5,6,2,9,12989490000.0,192000,67653.59375
2,2,2,0,1,1,4,1066471490000.0,57000,18710026.14035088
1,2,1,2,4,1,7,36499970000.0,230000,158695.52173913043
1,1,2,3,4,5,9,24768350000.0,698000,35484.74212034384
1,1,1,5,3,2,9,4436710360000.0,57963000,76543.83589531253
2,2,1,2,1,1,3,1645660000.0,6000,274276.6666666667
2,1,4,1,1,3,5,2687280000.0,15000,179152.0
1,1,1,0,7,7,9,96773590000.0,1343000,72057.77364110202
1,1,3,5,5,4,9,24760080000.0,437000,56659.221967963385
1,1,3,5,7,4,9,126866310000.0,148000,857204.7972972973
1,1,2,2,4,7,9,9918294010000.0,393553000,25201.927084789088
1,1,4,3,5,2,9,13313000000.0,199000,66899.49748743718
2,2,4,3,1,1,0,110927428620000.0,4519000,24546897.238327064
1,2,2,4,7,1,7,37857510600000.0,207435000,182503.00383252586
1,1,0,0,6,4,9,990179261850000.0,2689977000,368099.52718926594
1,1,4,3,7,6,9,4928069530000.0,3172000,1553615.866960908
2,1,0,3,1,0,2,24442170000.0,22000,1111007.7272727273
2,1,0,0,1,0,2,1424000000.0,1000,1424000.0
1,1,3,4,6,7,9,10024100000.0,185000,54184.32432432433
1,1,3,0,3,4,9,11566540000.0,409000,28280.0488997555
1,1,0,2,3,6,9,76755930000.0,247000,310752.75303643727
1,2,0,5,6,1,7,32919520000.0,162000,203206.9135802469
1,2,1,5,6,1,7,95825550000.0,127000,754531.8897637795
1,1,1,2,3,5,9,35351404760000.0,200423000,176383.9716998548
1,2,4,0,6,1,8,27806280000.0,36000,772396.6666666666
1,1,5,2,4,3,9,566896140000.0,11060000,51256.4321880651
1,2,0,4,4,1,7,145835360000.0,831000,175493.8146811071
1,1,3,0,6,6,9,6056780000.0,61000,99291.47540983607
1,2,0,0,2,1,7,114736164000000.0,3119750000,36777.358442182864
1,1,2,1,5,6,9,29451400000.0,153000,192492.81045751635
1,1,2,5,7,5,9,811607300000.0,2488000,326208.7218649518
1,1,2,4,4,5,9,7625580440000.0,40370000,188892.25761704237
1,1,1,5,2,7,9,144377680000.0,1146000,125984.01396160558
1,1,2,4,4,0,9,1014506220000.0,860000,1179658.3953488371
2,1,2,3,1,6,2,620500000.0,22000,28204.545454545456
2,1,2,2,1,3,5,195390000.0,2000,97695.0
2,1,1,1,1,3,5,110000000.0,3000,36666.666666666664
1,1,0,0,7,3,9,398567468010000.0,1051404000,379081.17908054375
1,1,4,3,4,5,9,88633480000.0,914000,96973.17286652079
1,1,1,3,6,5,9,55946350000.0,536000,104377.51865671642
1,1,0,5,5,7,9,21129255690000.0,28391000,744223.7219541403
1,2,2,1,2,1,7,2968946440000.0,14387000,206363.13616459304
1,1,5,4,5,3,9,6259755170000.0,40110000,156064.70132136624
2,1,1,4,1,6,2,3157393610000.0,12240000,257956.99428104574
1,2,0,5,5,1,7,379575120000.0,1361000,278894.28361498896
1,1,1,0,7,7,9,34677740000.0,40000,866943.5
1,1,4,4,5,6,9,4399761380450000.0,14318701000,307273.7799643976
2,1,0,0,1,6,2,2409222445740000.0,1905211000,1264543.636237666
2,1,3,4,1,5,2,4240920000.0,6000,706820.0
1,2,3,0,0,1,7,70000.0,7000,10.0
1,1,4,5,2,6,9,185128940000.0,7780000,23795.493573264783
1,1,3,4,5,2,9,514214200000.0,2101000,244747.35840076153
1,1,2,4,3,2,9,4379333690000.0,68006000,64396.28400435256
1,1,1,3,7,5,9,2270076620000.0,3380000,671620.3017751479
1,1,0,0,7,0,9,300000000.0,1000,300000.0
1,2,4,2,5,1,8,12314490000.0,13000,947268.4615384615
2,1,4,1,1,6,2,677335990000.0,10793000,62756.97118502733
1,1,3,0,4,7,9,7546040000.0,204000,36990.39215686275
1,1,3,5,6,6,9,33379220000.0,195000,171175.4871794872
1,1,5,0,7,7,9,47020530000.0,717000,65579.53974895398
2,1,3,5,1,3,2,2797970000.0,13000,215228.46153846153
1,2,4,4,5,1,7,1.011728822038e+16,134521348000,75209.53641038446
1,1,2,0,6,2,9,42550630000.0,757000,56209.550858652576
1,1,4,4,6,5,9,4426793817569999.5,13817730000,320370.55417713325
1,1,4,2,5,7,9,4061673670000.0,6155000,659898.2404549147
1,1,3,3,4,5,9,1565880000.0,12000,130490.0
1,1,1,3,4,5,9,2911075580000.0,7710000,377571.411154345
2,1,4,5,1,6,5,44863600000.0,33000,1359503.0303030303
2,1,4,0,1,4,2,325625630000.0,4290000,75903.41025641025
2,1,2,2,1,7,2,7971009160000.0,59859000,133163.08591857532
1,1,4,5,3,5,9,46658439230000.0,194748000,239583.6631441658
1,1,4,1,7,6,9,615450770000.0,12518000,49165.26362038664
2,1,1,5,1,3,2,560557830000.0,7118000,78752.1536948581
1,1,0,5,5,2,9,53407200000.0,452000,118157.52212389381
1,1,2,0,6,3,9,17982163060000.0,61692000,291482.899889775
1,1,2,4,4,7,9,548296460000.0,12602000,43508.68592286939
2,1,5,0,1,4,2,1100281080000.0,5836000,188533.42700479782
1,1,5,3,7,3,9,64067680000.0,331000,193557.94561933534
1,1,0,3,2,5,9,6953410000.0,62000,112151.7741935484
1,1,2,5,7,2,9,7903590000.0,160000,49397.4375
1,2,2,4,2,1,8,142160000.0,3000,47386.666666666664
1,1,3,5,7,6,9,7748620000.0,59000,131332.54237288135
2,1,2,2,1,7,5,1005395510000.0,136000,7392614.044117647
1,1,3,5,7,2,9,4130000000.0,16000,258125.0
1,2,4,0,5,1,7,87500000.0,1000,87500.0
1,1,2,4,3,4,9,620685930000.0,1032000,601439.8546511628
2,2,4,3,1,1,3,1000000000.0,1000,1000000.0
1,1,2,5,6,7,9,1107376190000.0,2519000,439609.44422389835
2,1,1,4,1,5,5,1132003490000.0,81000,13975351.728395062
1,1,0,5,7,7,9,3048069770000.0,1583000,1925502.0656980416
1,1,5,5,6,6,9,1074321166630000.1,1888777000,568791.9572453499
1,1,3,2,6,5,9,649755610000.0,1906000,340900.11017838406
1,1,2,1,3,2,9,6339488330000.0,86638000,73172.14536346638
1,1,5,4,5,6,9,631429260000.0,16118000,39175.41010050875
2,1,0,3,1,7,2,2634970000.0,5000,526994.0
1,2,0,4,6,1,8,2546897350000.0,2505000,1016725.4890219561
1,1,5,0,6,6,9,2025495580000.0,4140000,489250.1400966184
1,2,2,1,3,1,7,3216241480000.0,14695000,218866.38176250426
1,1,0,1,6,3,9,3370030350000.0,25449000,132422.89873865378
1,1,0,0,3,4,9,180081031310000.0,1011299000,178069.02934740367
1,1,1,3,3,3,9,149415730000.0,1352000,110514.59319526626
1,1,3,0,0,3,9,15500000.0,4000,3875.0
2,1,1,1,1,7,2,1988672789250000.0,1545923000,1286398.3453574337
1,1,4,3,5,6,9,73218990000.0,497000,147321.91146881288
2,1,5,5,1,4,5,8452386760000.0,211382000,39986.312741860704
1,1,0,5,5,4,9,33935446040000.0,87884000,386139.0701379091
1,1,5,3,5,0,9,50000000.0,1000,50000.0
1,1,1,0,7,2,9,7024840000.0,146000,48115.34246575343
1,1,2,4,3,7,9,2162496080000.0,8715000,248134.94893861157
1,2,3,2,6,1,7,239405440000.0,2624000,91236.82926829268
1,1,1,0,6,4,9,50258920000.0,205000,245165.46341463414
2,1,1,0,1,5,2,752633060000.0,3591000,209588.71066555276
1,1,1,2,4,7,9,405276580000.0,14217000,28506.47675318281
1,2,0,4,2,1,8,4123240000.0,12000,343603.3333333333
1,2,5,2,5,1,8,1055890000.0,7000,150841.42857142858
1,1,0,5,2,3,9,300529260000.0,3481000,86334.17408790578
1,1,4,0,0,4,9,707650000.0,4000,176912.5
1,1,3,3,2,3,9,4152470000.0,111000,37409.63963963964
1,1,3,0,3,2,9,1022500000.0,7000,146071.42857142858
1,2,3,5,7,1,7,1415350000.0,1000,1415350.0
1,2,5,0,6,1,7,86543387390000.0,29171000,2966761.0774399233
1,1,3,0,7,2,9,31250000.0,2000,15625.0
1,1,4,5,6,2,9,808891910000.0,4986000,162232.63337344566
1,1,2,0,5,4,9,51025861100000.0,166487000,306485.558031558
2,1,2,1,1,4,2,7277713130000.0,7753000,938696.3923642461
1,1,0,5,7,2,9,1507290000.0,30000,50243.0
1,1,1,4,5,0,9,427770000.0,5000,85554.0
1,1,4,0,3,4,9,8264628170000.0,46427000,178013.40103818898
2,1,4,3,1,5,2,566388590000.0,2149000,263559.13913448114
1,1,2,4,4,5,9,186169840000.0,579000,321536.8566493955
1,1,2,4,2,5,9,163381700000.0,7590000,21525.915678524376
1,2,5,4,4,1,7,290340610000.0,1814000,160055.4630650496
1,2,5,5,2,1,7,20755390270000.0,171836000,120786.04174910962
1,1,5,5,6,5,9,19725216220000.0,210387000,93756.82062104598
1,1,5,2,4,3,9,28905609130000.0,176622000,163658.03314422892
1,2,4,0,3,1,7,1272930000.0,2000,636465.0
1,1,2,4,3,4,9,6746383870000.0,52919000,127485.09741302746
1,1,0,5,4,3,9,25113190710000.0,94137000,266772.7961375442
1,1,1,4,5,3,9,4123774710000.0,68376000,60310.265444015444
2,1,2,5,1,5,5,3466690000.0,2000,1733345.0
1,1,4,3,4,3,9,2925288440000.0,8785000,332986.73192942515
1,1,0,2,4,5,9,6778086110000.0,27343000,247891.09132136195
1,1,2,1,2,4,9,5761082700000.0,63964000,90067.58020136326
1,2,1,5,3,1,7,48990680280000.0,469644000,104314.5026445563
2,1,4,0,1,6,2,8510042910000.0,73935000,115101.68269425847
1,1,2,3,6,4,9,213913710000.0,2603000,82179.68113714944
2,1,4,0,1,3,2,403697266300000.0,973933000,414502.0923410543
1,1,0,0,4,7,9,3058839200000.0,3996000,765475.2752752752
2,1,1,2,1,7,2,78167400000.0,703000,111191.18065433855
2,1,4,1,1,3,5,10693010000.0,35000,305514.5714285714
1,1,4,4,5,5,9,71379315830000.0,96620000,738763.3598633823
1,2,0,1,5,1,7,11081407110000.0,25516000,434292.4874588493
1,1,1,1,7,4,9,1844348037050000.0,5657754000,325985.901304652
1,1,2,4,4,4,9,190553120000.0,796000,239388.34170854272
1,2,0,3,7,1,7,2703260000.0,6000,450543.3333333333
1,2,0,2,7,1,7,35388710520000.0,15893000,2226685.3658843515
1,2,0,3,6,1,7,755230000.0,6000,125871.66666666667
1,1,1,2,4,0,9,80000000.0,2000,40000.0
1,2,4,4,5,1,7,2962054518720000.0,17836995000,166062.41795324828
1,2,4,1,5,1,8,40332040000.0,131000,307878.1679389313
1,1,0,1,3,7,9,2416931370000.0,10161000,237863.53410097433
1,1,4,1,2,6,9,7214923220000.0,91562000,78798.22655686857
1,1,1,4,2,5,9,22819766390000.0,256793000,88864.44096996414
1,2,4,5,6,1,8,20387780000.0,201000,101431.74129353234
2,1,3,1,1,4,2,2137552560000.0,6773000,315599.07869481767
1,2,3,5,4,1,7,11737963620000.0,8031000,1461581.8229361225
1,2,5,5,4,1,7,71551140000.0,304000,235365.59210526315
2,1,2,2,1,6,2,6242940340000.0,69535000,89781.26612497303
1,1,0,4,6,3,9,36328326780000.0,117730000,308573.2335003822
1,1,3,5,4,2,9,1897420000.0,44000,43123.181818181816
1,1,0,3,4,4,9,524217140000.0,1992000,263161.2148594378
1,2,5,5,6,1,8,3095440000.0,13000,238110.76923076922
1,2,0,5,2,1,7,4710208360000.0,12787000,368359.14287948696
1,1,4,4,4,2,9,5194417180000.0,180117000,28839.12778915927
1,2,2,2,4,1,8,2242810000.0,1000,2242810.0
1,2,0,0,4,1,8,125601880000.0,227000,553312.2466960353
2,2,2,4,1,1,0,317335041800000.0,207526000,1529133.900330561
2,1,5,4,1,2,2,49397290170000.0,325785000,151625.42833463787
1,1,1,4,4,3,9,856287100000.0,4305000,198905.24970963996
2,2,4,5,1,1,1,11882800000.0,118000,100701.69491525424
2,2,0,2,1,1,0,7421790000.0,29000,255923.7931034483
2,1,4,1,1,2,2,561538270000.0,4402000,127564.35029532031
1,2,1,2,3,1,7,50836890730000.0,79583000,638790.831333325
1,1,3,2,6,4,9,177000000.0,5000,35400.0
1,1,4,3,6,6,9,4757010000.0,150000,31713.4
1,2,4,0,5,1,7,59874428140000.0,187360000,319568.89485482493
1,1,5,5,5,6,9,2004755540000.0,5875000,341234.9855319149
1,1,2,2,5,4,9,41424692060000.0,978507000,42334.58938975398
1,1,2,2,7,7,9,17425902440000.0,95999000,181521.70793445766
2,1,2,1,1,3,2,3795817530000.0,6151000,617105.760039018
1,1,5,3,3,4,9,303966900000.0,1327000,229063.22532027127
2,2,4,5,1,1,1,96847220000.0,10000,9684722.0
1,1,3,2,5,5,9,174940000.0,7000,24991.428571428572
1,1,5,2,7,6,9,7025458810000.0,12959000,542129.7021375106
1,1,2,3,5,5,9,385630800000.0,2186000,176409.33211344923
1,2,0,2,7,1,7,5504703800000.0,83170000,66186.17049416857
1,1,2,0,7,2,9,46849290000.0,287000,163237.94425087108
1,1,1,2,7,3,9,7986430000.0,68000,117447.5
1,1,4,1,5,2,9,53556420000.0,2362000,22674.182895850972
2,1,3,4,1,3,2,1085682560000.0,8727000,124405.01432336427
1,1,3,1,4,7,9,2303142030000.0,2946000,781786.1608961304
1,2,2,5,5,1,7,175674335250000.0,2354804000,74602.52965851936
1,1,0,2,2,4,9,866411440000.0,9154000,94648.39851431068
2,2,4,5,1,1,0,47524332670000.0,144683000,328472.1264419455
