;AnoMes;PAG_PFPJ;REC_PFPJ;PAG_REGIAO;REC_REGIAO;PAG_IDADE;REC_IDADE;FORMAINICIACAO;NATUREZA;FINALIDADE;VALOR;QUANTIDADE
9180;2025-01-01 00:00:00;PF;PF;Nao informado;SUL;até 19 anos;mais de 60 anos;MANU;P2P;Pix;2586520000,0;29000
9181;2025-01-01 00:00:00;PF;PF;SUL;NORDESTE;até 19 anos;mais de 60 anos;QRES;P2P;Pix;39388000000,0;2013000
9182;2025-01-01 00:00:00;PF;PF;Nao informado;NORDESTE;entre 30 e 39 anos;até 19 anos;Nao disponivel;P2P;Nao disponivel;100000000,0;1000
9183;2025-01-01 00:00:00;PF;PF;SUDESTE;SUL;entre 20 e 29 anos;entre 50 e 59 anos;QRES;P2P;Pix;870252110000,0;23234000
9184;2025-01-01 00:00:00;PF;PF;NORDESTE;Nao informado;entre 30 e 39 anos;entre 50 e 59 anos;Nao disponivel;P2P;Nao disponivel;708000000,0;9000
9185;2025-01-01 00:00:00;PF;PF;NORDESTE;NORDESTE;entre 30 e 39 anos;entre 30 e 39 anos;MANU;P2P;Pix;5320294567890000,0;22422132000
9186;2025-01-01 00:00:00;PF;PJ;NORDESTE;SUL;entre 40 e 49 anos;Nao se aplica;MANU;P2B;Pix;12235014240000,0;15454000
9187;2025-01-01 00:00:00;PF;PJ;NORDESTE;SUL;até 19 anos;Nao se aplica;DICT;P2G;Pix;472650000,0;2000
9188;2025-01-01 00:00:00;PF;PF;NORTE;SUL;entre 30 e 39 anos;até 19 anos;QRDN;P2P;Pix;53952080000,0;1375000
9189;2025-01-01 00:00:00;PF;PF;NORDESTE;NORTE;entre 20 e 29 anos;entre 20 e 29 anos;QRDN;P2P;Pix;978532610000,0;34297000
9190;2025-01-01 00:00:00;PF;PF;NORDESTE;NORTE;até 19 anos;entre 20 e 29 anos;Nao disponivel;P2P;Nao disponivel;110621340000,0;1044000
9191;2025-01-01 00:00:00;PF;PF;NORDESTE;CENTRO-OESTE;até 19 anos;mais de 60 anos;DICT;P2P;Pix;1253219200000,0;12322000
9192;2025-01-01 00:00:00;PF;PF;CENTRO-OESTE;Nao informado;entre 30 e 39 anos;entre 20 e 29 anos;QRDN;P2P;Pix;6617990000,0;248000
9193;2025-01-01 00:00:00;PF;PF;Nao informado;NORDESTE;mais de 60 anos;até 19 anos;MANU;P2P;Pix;5048210000,0;46000
9194;2025-01-01 00:00:00;PF;PF;SUDESTE;Nao informado;entre 50 e 59 anos;entre 50 e 59 anos;DICT;P2P;Pix;4256004920000,0;4047000
9195;2025-01-01 00:00:00;PJ;PJ;CENTRO-OESTE;SUDESTE;Nao se aplica;Nao se aplica;MANU;B2G;Pix;527884680000,0;409000
9196;2025-01-01 00:00:00;PJ;PF;SUL;NORDESTE;Nao se aplica;entre 40 e 49 anos;QRDN;B2P;Pix;2283945210000,0;25661000
9197;2025-01-01 00:00:00;PF;PF;CENTRO-OESTE;CENTRO-OESTE;entre 40 e 49 anos;até 19 anos;Nao disponivel;P2P;Nao disponivel;395608280000,0;3321000
9198;2025-01-01 00:00:00;PF;PF;Nao informado;SUL;mais de 60 anos;entre 50 e 59 anos;Nao disponivel;P2P;Nao disponivel;2202270000,0;2000
9199;2025-01-01 00:00:00;PF;PF;SUL;SUDESTE;entre 40 e 49 anos;entre 30 e 39 anos;QRES;P2P;Pix;2877577880000,0;36949000
9200;2025-01-01 00:00:00;PF;PF;NORTE;SUL;mais de 60 anos;entre 30 e 39 anos;MANU;P2P;Pix;1035320810000,0;4054000
9201;2025-01-01 00:00:00;PJ;PF;NORTE;SUDESTE;Nao se aplica;entre 50 e 59 anos;QRES;G2P;Pix;116000000,0;1000
9202;2025-01-01 00:00:00;PF;PF;SUDESTE;NORDESTE;entre 30 e 39 anos;entre 40 e 49 anos;QRES;P2P;Pix;12527327790000,0;298718000
9203;2025-01-01 00:00:00;PF;PJ;NORDESTE;SUDESTE;entre 50 e 59 anos;Nao se aplica;Nao disponivel;P2B;Nao disponivel;990185010000,0;624000
9204;2025-01-01 00:00:00;PF;PF;SUL;SUL;até 19 anos;entre 40 e 49 anos;MANU;P2P;Pix;47237505820000,0;371034000
9205;2025-01-01 00:00:00;PF;PJ;Nao informado;SUDESTE;entre 40 e 49 anos;Nao se aplica;QRES;P2G;Pix;126847220000,0;63000
9206;2025-01-01 00:00:00;PF;PJ;SUL;NORDESTE;entre 40 e 49 anos;Nao se aplica;QRDN;P2B;Pix;148299231370000,0;3154760000
9207;2025-01-01 00:00:00;PF;PF;SUL;SUDESTE;entre 30 e 39 anos;entre 40 e 49 anos;Nao disponivel;P2P;Nao disponivel;395281310000,0;1190000
9208;2025-01-01 00:00:00;PF;PF;SUL;CENTRO-OESTE;entre 30 e 39 anos;entre 30 e 39 anos;Nao disponivel;P2P;Nao disponivel;107019110000,0;503000
9209;2025-01-01 00:00:00;PF;PJ;NORTE;SUDESTE;entre 40 e 49 anos;Nao se aplica;Nao disponivel;P2B;Nao disponivel;448863820000,0;424000
9210;2025-01-01 00:00:00;PF;PF;NORTE;Nao informado;mais de 60 anos;entre 50 e 59 anos;QRDN;P2P;Pix;1912500000,0;25000
9211;2025-01-01 00:00:00;PF;PF;Nao informado;NORTE;mais de 60 anos;entre 20 e 29 anos;MANU;P2P;Pix;29992990000,0;134000
9212;2025-01-01 00:00:00;PF;PF;SUDESTE;CENTRO-OESTE;até 19 anos;entre 30 e 39 anos;QRES;P2P;Pix;308402000000,0;11565000
9213;2025-01-01 00:00:00;PF;PJ;Nao informado;Nao informado;entre 40 e 49 anos;Nao se aplica;QRDN;P2G;Pix;81690000,0;4000
9214;2025-01-01 00:00:00;PF;PF;CENTRO-OESTE;NORDESTE;até 19 anos;entre 40 e 49 anos;MANU;P2P;Pix;1293124100000,0;13549000
9215;2025-01-01 00:00:00;PF;PF;CENTRO-OESTE;NORDESTE;mais de 60 anos;entre 40 e 49 anos;MANU;P2P;Pix;3831196900000,0;8998000
9216;2025-01-01 00:00:00;PF;PJ;CENTRO-OESTE;SUDESTE;entre 50 e 59 anos;Nao se aplica;QRES;P2B;Pix Saque;139000000,0;1000
9217;2025-01-01 00:00:00;PF;PF;SUDESTE;SUL;mais de 60 anos;entre 20 e 29 anos;Nao disponivel;P2P;Nao disponivel;33004450000,0;172000
9218;2025-01-01 00:00:00;PF;PJ;CENTRO-OESTE;NORTE;até 19 anos;Nao se aplica;QRDN;P2B;Pix Saque;3571700000,0;25000
9219;2025-01-01 00:00:00;PF;PJ;SUDESTE;SUDESTE;mais de 60 anos;Nao se aplica;QRDN;P2B;Pix Saque;11707754610000,0;51676000
9220;2025-01-01 00:00:00;PF;PJ;NORDESTE;SUL;entre 50 e 59 anos;Nao se aplica;MANU;P2B;Pix;4283976760000,0;6607000
9221;2025-01-01 00:00:00;PF;PF;SUL;NORTE;até 19 anos;entre 30 e 39 anos;MANU;P2P;Pix;356461070000,0;3860000
9222;2025-01-01 00:00:00;PJ;PF;SUDESTE;CENTRO-OESTE;Nao se aplica;entre 20 e 29 anos;Nao disponivel;G2P;Nao disponivel;250000000,0;2000
9223;2025-01-01 00:00:00;PF;PF;NORDESTE;CENTRO-OESTE;entre 30 e 39 anos;até 19 anos;DICT;P2P;Pix;9084184040000,0;92367000
9224;2025-01-01 00:00:00;PF;PF;Nao informado;Nao informado;mais de 60 anos;mais de 60 anos;DICT;P2P;Pix;7913157260000,0;5404000
9225;2025-01-01 00:00:00;PJ;PF;Nao informado;CENTRO-OESTE;Nao se aplica;mais de 60 anos;MANU;B2P;Pix;19160900000,0;6000
9226;2025-01-01 00:00:00;PJ;PJ;SUDESTE;NORDESTE;Nao se aplica;Nao se aplica;DICT;B2B;Pix;2451473002260000,0;416099000
9227;2025-01-01 00:00:00;PF;PJ;NORDESTE;SUL;entre 20 e 29 anos;Nao se aplica;Nao disponivel;P2B;Nao disponivel;824147420000,0;659000
9228;2025-01-01 00:00:00;PF;PF;Nao informado;SUL;entre 40 e 49 anos;entre 30 e 39 anos;DICT;P2P;Pix;3045578290000,0;5910000
9229;2025-01-01 00:00:00;PF;PF;SUDESTE;NORTE;até 19 anos;até 19 anos;MANU;P2P;Pix;238429640000,0;7284000
9230;2025-01-01 00:00:00;PF;PF;SUL;SUDESTE;entre 30 e 39 anos;mais de 60 anos;QRES;P2P;Pix;1966317840000,0;15446000
9231;2025-01-01 00:00:00;PF;PF;SUDESTE;NORDESTE;entre 40 e 49 anos;entre 50 e 59 anos;QRES;P2P;Pix;8640572110000,0;177097000
9232;2025-01-01 00:00:00;PF;PF;SUDESTE;NORDESTE;entre 30 e 39 anos;entre 50 e 59 anos;QRES;P2P;Pix;8036374310000,0;191478000
9233;2025-01-01 00:00:00;PF;PF;SUDESTE;CENTRO-OESTE;até 19 anos;entre 40 e 49 anos;QRES;P2P;Pix;256307750000,0;12000000
9234;2025-01-01 00:00:00;PF;PF;Nao informado;NORTE;até 19 anos;até 19 anos;QRES;P2P;Pix;127140000,0;14000
9235;2025-01-01 00:00:00;PF;PF;NORDESTE;SUL;entre 20 e 29 anos;entre 30 e 39 anos;QRDN;P2P;Pix;903384930000,0;33953000
9236;2025-01-01 00:00:00;PF;PF;NORTE;NORDESTE;entre 30 e 39 anos;mais de 60 anos;QRES;P2P;Pix;1297014870000,0;32349000
9237;2025-01-01 00:00:00;PF;PF;NORDESTE;NORDESTE;até 19 anos;entre 30 e 39 anos;QRDN;P2P;Pix;18394266040000,0;990304000
9238;2025-01-01 00:00:00;PF;PJ;CENTRO-OESTE;SUL;entre 40 e 49 anos;Nao se aplica;QRES;P2B;Pix Saque;400000000,0;4000
9239;2025-01-01 00:00:00;PF;PJ;Nao informado;CENTRO-OESTE;mais de 60 anos;Nao se aplica;MANU;P2B;Pix;85569670000,0;93000
9240;2025-01-01 00:00:00;PF;PF;Nao informado;SUDESTE;entre 40 e 49 anos;mais de 60 anos;DICT;P2P;Pix;7767998800000,0;6935000
9241;2025-01-01 00:00:00;PF;PF;CENTRO-OESTE;SUL;entre 40 e 49 anos;entre 20 e 29 anos;QRDN;P2P;Pix;240193140000,0;4762000
9242;2025-01-01 00:00:00;PJ;PF;CENTRO-OESTE;NORDESTE;Nao se aplica;mais de 60 anos;DICT;B2P;Pix;38396082620000,0;140008000
9243;2025-01-01 00:00:00;PF;PJ;Nao informado;SUDESTE;entre 40 e 49 anos;Nao se aplica;MANU;P2G;Pix;900000000,0;1000
9244;2025-01-01 00:00:00;PF;PF;CENTRO-OESTE;NORDESTE;mais de 60 anos;até 19 anos;Nao disponivel;P2P;Nao disponivel;639500000,0;76000
9245;2025-01-01 00:00:00;PF;PF;CENTRO-OESTE;NORTE;entre 50 e 59 anos;até 19 anos;MANU;P2P;Pix;290695530000,0;3036000
9246;2025-01-01 00:00:00;PF;PF;SUL;SUL;entre 40 e 49 anos;entre 30 e 39 anos;QRDN;P2P;Pix;13614039640000,0;300987000
9247;2025-01-01 00:00:00;PF;PJ;SUL;SUDESTE;entre 20 e 29 anos;Nao se aplica;QRDN;P2B;Pix Saque;226114550000,0;1628000
9248;2025-01-01 00:00:00;PF;PF;CENTRO-OESTE;SUDESTE;mais de 60 anos;entre 40 e 49 anos;QRES;P2P;Pix;732341230000,0;6090000
9249;2025-01-01 00:00:00;PF;PF;SUL;Nao informado;entre 30 e 39 anos;Nao informado;QRES;P2P;Pix;29000000,0;1000
9250;2025-01-01 00:00:00;PF;PJ;SUL;SUL;mais de 60 anos;Nao se aplica;DICT;P2B;Pix;2286595649400000,0;2290227000
9251;2025-01-01 00:00:00;PF;PJ;SUL;SUDESTE;entre 20 e 29 anos;Nao se aplica;QRES;P2B;Pix Saque;376000000,0;5000
9252;2025-01-01 00:00:00;PF;PF;Nao informado;NORDESTE;entre 20 e 29 anos;até 19 anos;QRES;P2P;Pix;4014800000,0;155000
9253;2025-01-01 00:00:00;PJ;PF;SUL;SUDESTE;Nao se aplica;entre 40 e 49 anos;DICT;G2P;Pix;101068210000,0;764000
9254;2025-01-01 00:00:00;PF;PJ;CENTRO-OESTE;Nao informado;mais de 60 anos;Nao se aplica;QRDN;P2G;Pix;114490000,0;1000
9255;2025-01-01 00:00:00;PJ;PF;NORTE;NORTE;Nao se aplica;Nao informado;Nao disponivel;B2P;Nao disponivel;48000000,0;1000
9256;2025-01-01 00:00:00;PF;PF;NORTE;CENTRO-OESTE;entre 30 e 39 anos;até 19 anos;QRES;P2P;Pix;171914970000,0;3446000
9257;2025-01-01 00:00:00;PF;PF;NORTE;NORTE;até 19 anos;entre 40 e 49 anos;Nao disponivel;P2P;Nao disponivel;999160560000,0;8744000
9258;2025-01-01 00:00:00;PJ;PJ;CENTRO-OESTE;CENTRO-OESTE;Nao se aplica;Nao se aplica;QRDN;G2G;Pix;2692263320000,0;162000
9259;2025-01-01 00:00:00;PJ;PF;Nao informado;NORTE;Nao se aplica;entre 20 e 29 anos;MANU;B2P;Pix;78824350000,0;92000
9260;2025-01-01 00:00:00;PF;PF;SUL;SUL;entre 30 e 39 anos;entre 40 e 49 anos;MANU;P2P;Pix;305350565860000,0;1216586000
9261;2025-01-01 00:00:00;PF;PF;NORTE;Nao informado;entre 30 e 39 anos;até 19 anos;DICT;P2P;Pix;137262700000,0;994000
9262;2025-01-01 00:00:00;PF;PF;NORTE;NORTE;até 19 anos;entre 50 e 59 anos;DICT;P2P;Pix;47889125380000,0;563839000
9263;2025-01-01 00:00:00;PF;PF;NORTE;SUDESTE;entre 40 e 49 anos;mais de 60 anos;DICT;P2P;Pix;23152689010000,0;43554000
9264;2025-01-01 00:00:00;PF;PF;SUDESTE;Nao informado;entre 50 e 59 anos;entre 20 e 29 anos;Nao disponivel;P2P;Nao disponivel;5192480000,0;13000
9265;2025-01-01 00:00:00;PF;PF;NORTE;NORTE;entre 20 e 29 anos;até 19 anos;QRES;P2P;Pix;2976748970000,0;96419000
9266;2025-01-01 00:00:00;PF;PF;Nao informado;Nao informado;entre 40 e 49 anos;até 19 anos;DICT;P2P;Pix;163180380000,0;1185000
9267;2025-01-01 00:00:00;PF;PF;Nao informado;SUDESTE;entre 40 e 49 anos;entre 20 e 29 anos;QRDN;P2P;Pix;26949920000,0;562000
9268;2025-01-01 00:00:00;PF;PF;NORDESTE;NORTE;entre 20 e 29 anos;entre 50 e 59 anos;QRES;P2P;Pix;1258973190000,0;47428000
9269;2025-01-01 00:00:00;PF;PF;CENTRO-OESTE;SUL;entre 50 e 59 anos;entre 30 e 39 anos;DICT;P2P;Pix;22793870760000,0;50100000
9270;2025-01-01 00:00:00;PF;PF;Nao informado;Nao informado;até 19 anos;até 19 anos;INIC;P2P;Pix;1600490000,0;18000
9271;2025-01-01 00:00:00;PF;PF;NORTE;SUL;até 19 anos;entre 40 e 49 anos;QRES;P2P;Pix;145546850000,0;5839000
9272;2025-01-01 00:00:00;PF;PJ;CENTRO-OESTE;NORDESTE;entre 30 e 39 anos;Nao se aplica;DICT;P2B;Pix;72841507710000,0;120267000
9273;2025-01-01 00:00:00;PF;PJ;CENTRO-OESTE;SUDESTE;entre 40 e 49 anos;Nao se aplica;QRDN;P2B;Pix Troco;150500000,0;2000
9274;2025-01-01 00:00:00;PF;PF;SUL;SUL;mais de 60 anos;entre 30 e 39 anos;QRDN;P2P;Pix;3012927830000,0;43450000
9275;2025-01-01 00:00:00;PJ;PJ;SUL;NORDESTE;Nao se aplica;Nao se aplica;QRDN;G2B;Pix;1327750000,0;4000
9276;2025-01-01 00:00:00;PJ;PJ;NORDESTE;NORDESTE;Nao se aplica;Nao se aplica;QRES;B2G;Pix;2007543010000,0;3054000
9277;2025-01-01 00:00:00;PF;PF;CENTRO-OESTE;Nao informado;entre 40 e 49 anos;entre 30 e 39 anos;QRDN;P2P;Pix;33992560000,0;199000
9278;2025-01-01 00:00:00;PJ;PF;Nao informado;CENTRO-OESTE;Nao se aplica;entre 30 e 39 anos;QRES;B2P;Pix;86832700000,0;630000
9279;2025-01-01 00:00:00;PF;PF;Nao informado;CENTRO-OESTE;entre 40 e 49 anos;até 19 anos;DICT;P2P;Pix;132171680000,0;645000
9280;2025-01-01 00:00:00;PF;PJ;CENTRO-OESTE;Nao informado;entre 30 e 39 anos;Nao se aplica;DICT;P2B;Pix;746289000000,0;992000
9281;2025-01-01 00:00:00;PF;PJ;NORDESTE;Nao informado;entre 20 e 29 anos;Nao se aplica;QRDN;P2B;Pix Saque;264250000,0;2000
9282;2025-01-01 00:00:00;PF;PF;NORTE;NORDESTE;entre 20 e 29 anos;entre 30 e 39 anos;MANU;P2P;Pix;7473826910000,0;63827000
9283;2025-01-01 00:00:00;PF;PJ;SUL;SUL;entre 40 e 49 anos;Nao se aplica;QRDN;P2B;Pix;1619997472200000,0;18057121000
9284;2025-01-01 00:00:00;PF;PF;SUL;NORDESTE;entre 40 e 49 anos;mais de 60 anos;QRDN;P2P;Pix;190994560000,0;4178000
9285;2025-01-01 00:00:00;PJ;PF;SUL;NORDESTE;Nao se aplica;entre 30 e 39 anos;MANU;G2P;Pix;400000000,0;1000
9286;2025-01-01 00:00:00;PF;PF;SUDESTE;SUL;até 19 anos;entre 20 e 29 anos;QRDN;P2P;Pix;153274140000,0;7787000
9287;2025-01-01 00:00:00;PF;PJ;SUDESTE;Nao informado;entre 30 e 39 anos;Nao se aplica;DICT;P2B;Pix;2690780360000,0;2244000
9288;2025-01-01 00:00:00;PF;PF;NORTE;SUDESTE;entre 30 e 39 anos;até 19 anos;QRDN;P2P;Pix;52105460000,0;1557000
9289;2025-01-01 00:00:00;PF;PF;CENTRO-OESTE;Nao informado;entre 50 e 59 anos;mais de 60 anos;QRES;P2P;Pix;4871060000,0;34000
9290;2025-01-01 00:00:00;PJ;PF;SUDESTE;Nao informado;Nao se aplica;entre 30 e 39 anos;DICT;B2P;Pix;34107201950000,0;32099000
9291;2025-01-01 00:00:00;PJ;PF;SUL;NORDESTE;Nao se aplica;entre 20 e 29 anos;QRES;B2P;Pix;3010659620000,0;30133000
9292;2025-01-01 00:00:00;PF;PF;CENTRO-OESTE;CENTRO-OESTE;mais de 60 anos;Nao informado;DICT;P2P;Pix;1335000000,0;6000
9293;2025-01-01 00:00:00;PF;PF;SUL;Nao informado;entre 50 e 59 anos;entre 50 e 59 anos;Nao disponivel;P2P;Nao disponivel;8550000000,0;3000
9294;2025-01-01 00:00:00;PF;PF;NORDESTE;NORTE;mais de 60 anos;entre 30 e 39 anos;MANU;P2P;Pix;2082329920000,0;10915000
9295;2025-01-01 00:00:00;PF;PF;SUL;NORTE;entre 40 e 49 anos;entre 40 e 49 anos;QRES;P2P;Pix;396160430000,0;9793000
9296;2025-01-01 00:00:00;PJ;PJ;NORDESTE;NORDESTE;Nao se aplica;Nao se aplica;QRES;G2B;Pix;501292330000,0;431000
9297;2025-01-01 00:00:00;PF;PF;CENTRO-OESTE;CENTRO-OESTE;entre 30 e 39 anos;entre 30 e 39 anos;INIC;P2P;Pix;4128760550000,0;7156000
9298;2025-01-01 00:00:00;PF;PF;Nao informado;SUDESTE;mais de 60 anos;entre 30 e 39 anos;QRDN;P2P;Pix;5162990000,0;98000
9299;2025-01-01 00:00:00;PF;PF;SUL;CENTRO-OESTE;entre 30 e 39 anos;mais de 60 anos;QRES;P2P;Pix;230732010000,0;4572000
9300;2025-01-01 00:00:00;PJ;PF;CENTRO-OESTE;CENTRO-OESTE;Nao se aplica;até 19 anos;DICT;G2P;Pix;888895050000,0;579000
9301;2025-01-01 00:00:00;PJ;PF;SUL;NORDESTE;Nao se aplica;até 19 anos;QRES;B2P;Pix;375555750000,0;5105000
9302;2025-01-01 00:00:00;PJ;PJ;SUDESTE;SUDESTE;Nao se aplica;Nao se aplica;Nao disponivel;B2G;Nao disponivel;408217760000,0;59000
9303;2025-01-01 00:00:00;PF;PJ;NORTE;NORDESTE;entre 20 e 29 anos;Nao se aplica;Nao disponivel;P2B;Nao disponivel;389282130000,0;302000
9304;2025-01-01 00:00:00;PF;PJ;NORDESTE;NORTE;entre 40 e 49 anos;Nao se aplica;DICT;P2G;Pix;2729050000,0;7000
9305;2025-01-01 00:00:00;PF;PF;SUDESTE;NORDESTE;mais de 60 anos;entre 50 e 59 anos;MANU;P2P;Pix;11354229120000,0;28340000
9306;2025-01-01 00:00:00;PF;PF;Nao informado;SUDESTE;mais de 60 anos;até 19 anos;QRES;P2P;Pix;3613920000,0;19000
9307;2025-01-01 00:00:00;PF;PJ;Nao informado;SUDESTE;entre 50 e 59 anos;Nao se aplica;DICT;P2B;Pix;15006132800000,0;6653000
9308;2025-01-01 00:00:00;PF;PF;Nao informado;SUDESTE;entre 50 e 59 anos;mais de 60 anos;QRES;P2P;Pix;51757590000,0;276000
9309;2025-01-01 00:00:00;PF;PF;Nao informado;Nao informado;mais de 60 anos;mais de 60 anos;INIC;P2P;Pix;16145000000,0;23000
9310;2025-01-01 00:00:00;PF;PJ;NORDESTE;Nao informado;entre 40 e 49 anos;Nao se aplica;QRES;P2B;Pix;140862860000,0;881000
9311;2025-01-01 00:00:00;PF;PF;CENTRO-OESTE;NORTE;entre 50 e 59 anos;entre 20 e 29 anos;Nao disponivel;P2P;Nao disponivel;61642800000,0;175000
9312;2025-01-01 00:00:00;PF;PF;SUL;SUDESTE;entre 40 e 49 anos;entre 40 e 49 anos;QRDN;P2P;Pix;1177318140000,0;26032000
9313;2025-01-01 00:00:00;PF;PF;NORTE;NORTE;entre 20 e 29 anos;entre 50 e 59 anos;MANU;P2P;Pix;118127382430000,0;896965000
9314;2025-01-01 00:00:00;PF;PF;CENTRO-OESTE;NORDESTE;entre 50 e 59 anos;entre 20 e 29 anos;QRDN;P2P;Pix;601687700000,0;13823000
9315;2025-01-01 00:00:00;PF;PJ;NORTE;SUL;entre 50 e 59 anos;Nao se aplica;QRES;P2B;Pix;9757247210000,0;77223000
9316;2025-01-01 00:00:00;PF;PF;NORDESTE;CENTRO-OESTE;mais de 60 anos;entre 50 e 59 anos;MANU;P2P;Pix;1376133780000,0;4206000
9317;2025-01-01 00:00:00;PF;PF;SUL;SUL;entre 20 e 29 anos;até 19 anos;QRDN;P2P;Pix;1060058210000,0;33180000
9318;2025-01-01 00:00:00;PF;PJ;SUDESTE;NORTE;até 19 anos;Nao se aplica;QRES;P2G;Pix;43400000,0;3000
9319;2025-01-01 00:00:00;PF;PJ;CENTRO-OESTE;NORTE;entre 40 e 49 anos;Nao se aplica;QRDN;P2G;Pix;2117723150000,0;2548000
9320;2025-01-01 00:00:00;PF;PF;CENTRO-OESTE;SUDESTE;entre 50 e 59 anos;entre 30 e 39 anos;QRDN;P2P;Pix;497955960000,0;9132000
9321;2025-01-01 00:00:00;PF;PF;NORDESTE;CENTRO-OESTE;entre 40 e 49 anos;entre 40 e 49 anos;QRES;P2P;Pix;1655408480000,0;39127000
9322;2025-01-01 00:00:00;PF;PF;SUDESTE;NORDESTE;entre 50 e 59 anos;entre 30 e 39 anos;DICT;P2P;Pix;206936500630000,0;896929000
9323;2025-01-01 00:00:00;PF;PF;SUL;NORTE;entre 30 e 39 anos;entre 50 e 59 anos;MANU;P2P;Pix;3074327330000,0;7560000
9324;2025-01-01 00:00:00;PJ;PJ;SUL;NORTE;Nao se aplica;Nao se aplica;QRDN;B2B;Pix;20120321870000,0;12296000
9325;2025-01-01 00:00:00;PF;PF;NORTE;NORDESTE;entre 20 e 29 anos;entre 30 e 39 anos;DICT;P2P;Pix;54098703190000,0;313974000
9326;2025-01-01 00:00:00;PJ;PF;NORDESTE;CENTRO-OESTE;Nao se aplica;até 19 anos;MANU;G2P;Pix;1306000000,0;1000
9327;2025-01-01 00:00:00;PF;PF;CENTRO-OESTE;Nao informado;entre 50 e 59 anos;entre 40 e 49 anos;QRDN;P2P;Pix;6295410000,0;133000
9328;2025-01-01 00:00:00;PF;PF;SUDESTE;NORTE;até 19 anos;mais de 60 anos;QRDN;P2P;Pix;13431440000,0;760000
9329;2025-01-01 00:00:00;PF;PJ;SUDESTE;Nao informado;entre 50 e 59 anos;Nao se aplica;QRDN;P2B;Pix;543573800000,0;2692000
9330;2025-01-01 00:00:00;PJ;PF;Nao informado;NORDESTE;Nao se aplica;entre 50 e 59 anos;Nao disponivel;B2P;Nao disponivel;200000000,0;1000
9331;2025-01-01 00:00:00;PF;PF;Nao informado;SUDESTE;mais de 60 anos;entre 50 e 59 anos;Nao disponivel;P2P;Nao disponivel;260000000,0;2000
9332;2025-01-01 00:00:00;PF;PF;SUL;SUDESTE;entre 50 e 59 anos;entre 30 e 39 anos;QRDN;P2P;Pix;433630000000,0;8123000
9333;2025-01-01 00:00:00;PF;PF;NORTE;SUDESTE;entre 20 e 29 anos;Nao informado;INIC;P2P;Pix;1558290000,0;4000
9334;2025-01-01 00:00:00;PJ;PJ;NORTE;SUL;Nao se aplica;Nao se aplica;DICT;B2B;Pix;589883192970000,0;54329000
9335;2025-01-01 00:00:00;PF;PF;SUDESTE;SUDESTE;entre 20 e 29 anos;entre 30 e 39 anos;MANU;P2P;Pix;910856636290000,0;5474986000
9336;2025-01-01 00:00:00;PJ;PF;SUL;Nao informado;Nao se aplica;entre 20 e 29 anos;QRES;B2P;Pix;356655490000,0;2530000
9337;2025-01-01 00:00:00;PJ;PF;NORDESTE;Nao informado;Nao se aplica;entre 40 e 49 anos;DICT;B2P;Pix;4784667640000,0;4069000
9338;2025-01-01 00:00:00;PJ;PF;Nao informado;SUDESTE;Nao se aplica;entre 50 e 59 anos;MANU;B2P;Pix;478704090000,0;110000
9339;2025-01-01 00:00:00;PJ;PJ;NORTE;NORDESTE;Nao se aplica;Nao se aplica;DICT;B2B;Pix;512400305960000,0;69343000
9340;2025-01-01 00:00:00;PF;PF;SUDESTE;SUL;entre 40 e 49 anos;entre 40 e 49 anos;MANU;P2P;Pix;20074248660000,0;51235000
9341;2025-01-01 00:00:00;PJ;PF;NORTE;NORTE;Nao se aplica;entre 30 e 39 anos;INIC;B2P;Pix;100000000,0;1000
9342;2025-01-01 00:00:00;PF;PJ;CENTRO-OESTE;SUDESTE;mais de 60 anos;Nao se aplica;QRDN;P2B;Pix Saque;80178530000,0;393000
9343;2025-01-01 00:00:00;PF;PF;SUL;NORDESTE;entre 20 e 29 anos;até 19 anos;QRES;P2P;Pix;182574100000,0;4550000
9344;2025-01-01 00:00:00;PF;PF;NORDESTE;NORDESTE;Nao informado;até 19 anos;QRES;P2P;Pix;7000000,0;1000
9345;2025-01-01 00:00:00;PF;PF;Nao informado;SUDESTE;entre 40 e 49 anos;até 19 anos;QRES;P2P;Pix;12392900000,0;114000
9346;2025-01-01 00:00:00;PF;PJ;NORTE;NORTE;entre 50 e 59 anos;Nao se aplica;INIC;P2B;Pix;2100000000,0;2000
9347;2025-01-01 00:00:00;PF;PF;CENTRO-OESTE;CENTRO-OESTE;entre 50 e 59 anos;entre 30 e 39 anos;MANU;P2P;Pix;121129358740000,0;459203000
9348;2025-01-01 00:00:00;PJ;PF;NORTE;NORTE;Nao se aplica;entre 40 e 49 anos;QRES;B2P;Pix;27286262940000,0;165199000
9349;2025-01-01 00:00:00;PF;PF;NORTE;SUDESTE;entre 50 e 59 anos;entre 20 e 29 anos;QRES;P2P;Pix;524726260000,0;5101000
9350;2025-01-01 00:00:00;PJ;PF;Nao informado;SUL;Nao se aplica;até 19 anos;MANU;B2P;Pix;6834610000,0;16000
9351;2025-01-01 00:00:00;PF;PF;CENTRO-OESTE;SUL;entre 30 e 39 anos;entre 20 e 29 anos;MANU;P2P;Pix;3050748130000,0;16090000
9352;2025-01-01 00:00:00;PF;PF;Nao informado;Nao informado;entre 40 e 49 anos;até 19 anos;Nao disponivel;P2P;Nao disponivel;600000000,0;1000
